station_key,station_name,charging_station_operator,energy_consumed_kwh_sum,energy_consumed_kwh_mean,charging_duration_hours_mean,charging_rate_kw_mean,sessions_count,peak_time_of_day,peak_day_of_week,latitude,longitude,city,state,charging_station_location,stations_within_2km
"on_western_express_highway,_adjacent_to_hub_mall,_cama_industrial_estate,_goregaon,_mumbai,_maharashtra_,goregaon","On Western Express Highway, adjacent to Hub Mall, Cama Industrial Estate, Goregaon, Mumbai, Maharashtra ,Goregaon",ATUM,56.06879095,56.06879095,1.99,28.16853365,1,Afternoon,Monday,19.15381142,72.85579572,Mumbai,Maharashtra,"On Western Express Highway, adjacent to Hub Mall, Cama Industrial Estate, Goregaon, Mumbai, Maharashtra ,Goregaon",0
"opp_panvel_station,_raigad","Opp Panvel Station, Raigad",ATUM,60.58245969,30.29122985,3.33,15.9409022,2,Evening,Saturday,18.9897,73.1145,Mumbai,Maharashtra,"Opp Panvel Station, Raigad",5
"opposite_s.l.raheja_hospital,_mahim_causeway,_mahim_(west),_raheja_hospital_marg,_mumbai,_maharashtra","Opposite S.L.Raheja Hospital, Mahim Causeway, Mahim (West), Raheja Hospital Marg, Mumbai, Maharashtra",Fortum,5.755524649,5.755524649,0.15,39.1270254,2,Evening,Friday,19.04520829,72.84154175,Mumbai,Maharashtra,"Opposite S.L.Raheja Hospital, Mahim Causeway, Mahim (West), Raheja Hospital Marg, Mumbai, Maharashtra",6
"opposite_s.l.raheja_hospital,_mahim_causeway,_mahim_(west),_raheja_hospital_marg,_mumbai,_maharashtra","Opposite S.L.Raheja Hospital, Mahim Causeway, Mahim (West), Raheja Hospital Marg, Mumbai, Maharashtra",VoltaPoint,47.19744469,47.19744469,2.01,23.43002275,2,Evening,Friday,19.04520829,72.84154175,Mumbai,Maharashtra,"Opposite S.L.Raheja Hospital, Mahim Causeway, Mahim (West), Raheja Hospital Marg, Mumbai, Maharashtra",6
"opposite_s.l.raheja_hospital,_mahim_ncauseway,_mahim_(west),_raheja_hospital_nmarg,_mumbai,_maharashtra_400016","Opposite S.L.Raheja Hospital, Mahim nCauseway, Mahim (West), Raheja Hospital nMarg, Mumbai, Maharashtra 400016",EV Point,52.95296934,26.47648467,1.08,31.27852408,2,Evening,Friday,19.04527839,72.84168159,Mumbai,Maharashtra,"Opposite S.L.Raheja Hospital, Mahim nCauseway, Mahim (West), Raheja Hospital nMarg, Mumbai, Maharashtra 400016",7
"orion_mall,_panvel","Orion Mall, Panvel",Statiq,145.9838758,48.66129195,1.876666667,28.07524687,3,Evening,Thursday,18.9892,73.117,Mumbai,Maharashtra,"Orion Mall, Panvel",5
"oshiwara_police_station_lane,_andheri_west,_mumbai","Oshiwara Police Station Lane, Andheri West, Mumbai",Magenta,12.04931971,12.04931971,0.41,29.46894436,1,Night,Saturday,19.1441,72.8366,Mumbai,Maharashtra,"Oshiwara Police Station Lane, Andheri West, Mumbai",5
"panvel_railway_station_east,_navi_mumbai","Panvel Railway Station East, Navi Mumbai",Tata Power,21.27074191,21.27074191,0.53,40.17685077,1,Morning,Saturday,18.9907,73.1195,Mumbai,Maharashtra,"Panvel Railway Station East, Navi Mumbai",5
"pay_&_park,_central_ave,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",Ather,13.58796474,13.58796474,0.33,40.81172935,4,Morning,Monday,19.11644,72.90968,Mumbai,Maharashtra,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12
"pay_&_park,_central_ave,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",EV Dock,70.62045542,70.62045542,3.85,18.33554746,4,Morning,Monday,19.11644,72.90968,Mumbai,Maharashtra,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12
"pay_&_park,_central_ave,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",EV Point,47.67827375,47.67827375,1.26,37.74994618,4,Morning,Monday,19.11644,72.90968,Mumbai,Maharashtra,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12
"pay_&_park,_central_ave,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",EVteQ,22.01644361,22.01644361,0.53,41.19625064,4,Morning,Monday,19.11644,72.90968,Mumbai,Maharashtra,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12
"phoenix_mills_compound,_lower_parel,_mumbai","Phoenix Mills Compound, Lower Parel, Mumbai",Statiq,162.6470518,54.21568393,2.576666667,23.88325425,3,Morning,Sunday,19.0029,72.824,Mumbai,Maharashtra,"Phoenix Mills Compound, Lower Parel, Mumbai",14
"plot_1,_sector_21,_nerul,_navi_mumbai","Plot 1, Sector 21, Nerul, Navi Mumbai",EV Point,49.53480946,49.53480946,1.18,42.13698966,1,Night,Sunday,19.0337,73.0204,Mumbai,Maharashtra,"Plot 1, Sector 21, Nerul, Navi Mumbai",7
"plot_no,_p._n._1207,_cadell_rd._mumbai,_prabhadevi_cadel_rd.,_mumbai_-_400022","Plot No, P. N. 1207, CADELL RD. MUMBAI, PRABHADEVI CADEL RD., MUMBAI - 400022",Jio-bp Pulse,12.92754529,12.92754529,0.53,24.21115012,1,Afternoon,Monday,19.018857,72.831076,Mumbai,Maharashtra,"Plot No, P. N. 1207, CADELL RD. MUMBAI, PRABHADEVI CADEL RD., MUMBAI - 400022",11
"plot_no_dx_12,thane_-_belapur_road_d'_zone_bonsari,_village,_ttc_industrial_area,_turbhe,_navi_mumbai,_maharashtra_,thane","Plot No DX 12,Thane - Belapur Road D' Zone Bonsari, Village, TTC Industrial Area, Turbhe, Navi Mumbai, Maharashtra ,Thane",EV Point,65.04979561,65.04979561,2.88,22.55945181,1,Night,Saturday,19.0640261,73.01971543,Mumbai,Maharashtra,"Plot No DX 12,Thane - Belapur Road D' Zone Bonsari, Village, TTC Industrial Area, Turbhe, Navi Mumbai, Maharashtra ,Thane",4
"powai_plaza_mall_parking,_powai,_mumbai","Powai Plaza Mall Parking, Powai, Mumbai",Fortum,72.75328124,36.37664062,1.185,24.24534707,2,Evening,Monday,19.1182,72.9053,Mumbai,Maharashtra,"Powai Plaza Mall Parking, Powai, Mumbai",19
"priyadarshini_park,_mumbai","Priyadarshini Park, Mumbai",Jio-bp Pulse,84.93855993,42.46927997,1.535,27.65270569,2,Morning,Saturday,18.9636,72.8019,Mumbai,Maharashtra,"Priyadarshini Park, Mumbai",3
"raghuleela_mega_mall,_kandivali_west,_mumbai","Raghuleela Mega Mall, Kandivali West, Mumbai",Tata Power,64.41904929,64.41904929,2.62,24.62165118,1,Evening,Friday,19.2053,72.8444,Mumbai,Maharashtra,"Raghuleela Mega Mall, Kandivali West, Mumbai",2
"rani_baug_entrance,_byculla_east,_mumbai","Rani Baug Entrance, Byculla East, Mumbai",Tata Power,61.63104966,61.63104966,3.02,20.39119229,1,Night,Wednesday,18.9788,72.8337,Mumbai,Maharashtra,"Rani Baug Entrance, Byculla East, Mumbai",9
"rb_mehta_marg,_chembur_east,_mumbai","RB Mehta Marg, Chembur East, Mumbai",Magenta,10.18500019,10.18500019,0.34,29.83066536,1,Evening,Monday,19.0546,72.9047,Mumbai,Maharashtra,"RB Mehta Marg, Chembur East, Mumbai",5
"reliable_plaza,_airoli,_navi_mumbai","Reliable Plaza, Airoli, Navi Mumbai",Tata Power,69.71594631,69.71594631,6.93,10.06309377,1,Evening,Saturday,19.164,72.9948,Mumbai,Maharashtra,"Reliable Plaza, Airoli, Navi Mumbai",0
"runwal_anthurium_rd,_opposite_veena_nagar,_vardhman_nagar,_mulund_west","Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",ATUM,23.54038392,23.54038392,6.71,3.508161487,2,Evening,Thursday,19.18066617,72.94684724,Mumbai,Maharashtra,"Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",4
"runwal_anthurium_rd,_opposite_veena_nagar,_vardhman_nagar,_mulund_west","Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",Fortum,43.25451714,43.25451714,2.24,19.27803572,2,Evening,Thursday,19.18066617,72.94684724,Mumbai,Maharashtra,"Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",4
"saki_vihar_rd,_near_saki_naka_metro,_andheri_east,_mumbai","Saki Vihar Rd, Near Saki Naka Metro, Andheri East, Mumbai",Volttic,6.443672289,6.443672289,0.43,14.99241844,1,Night,Tuesday,19.1265,72.8874,Mumbai,Maharashtra,"Saki Vihar Rd, Near Saki Naka Metro, Andheri East, Mumbai",16
"sakinaka_junction,_andheri_east,_mumbai","Sakinaka Junction, Andheri East, Mumbai",EVteQ,139.6674967,34.91687419,1.4225,31.82835111,4,Afternoon,Saturday,19.102,72.8872,Mumbai,Maharashtra,"Sakinaka Junction, Andheri East, Mumbai",5
"santacruz_west,_near_railway_station,_mumbai","Santacruz West, Near Railway Station, Mumbai",Statiq,32.75529888,16.37764944,1.24,14.28573786,2,Night,Sunday,19.0803,72.8365,Mumbai,Maharashtra,"Santacruz West, Near Railway Station, Mumbai",2
"santacruz_west,_next_to_railway_station,_mumbai","Santacruz West, Next to Railway Station, Mumbai",ATUM,139.3052915,46.43509717,3.456666667,24.03322546,3,Evening,Friday,19.0815,72.8367,Mumbai,Maharashtra,"Santacruz West, Next to Railway Station, Mumbai",2
"seawoods_station,_navi_mumbai","Seawoods Station, Navi Mumbai",Statiq,115.9480889,57.97404446,3.485,23.30072588,2,Morning,Friday,19.0387,73.0222,Mumbai,Maharashtra,"Seawoods Station, Navi Mumbai",7
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",ChargeZone,10.24188589,10.24188589,0.35,29.21621369,10,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",EV Dock,139.6785761,69.83928803,5.14,14.87083518,10,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",EV Point,45.81366157,45.81366157,2.64,17.3546406,10,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Fortum,6.268235994,6.268235994,11.08500698,26.50712322,10,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Jio-bp Pulse,71.14274636,71.14274636,4.8,14.82991098,10,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Kazam,61.56734925,61.56734925,1.49,41.31627182,10,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Magenta,16.56106433,16.56106433,0.84,19.76909872,10,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Statiq,71.28000416,71.28000416,1.75,40.61639923,10,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Tata Power,76.49931987,76.49931987,2.04,37.44551098,10,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8
"shree_simandhar_towers,_mahalaxmi_west,_mumbai","Shree Simandhar Towers, Mahalaxmi West, Mumbai",Tata Power,65.18392769,65.18392769,1.69,38.57770533,1,Night,Saturday,18.994,72.8231,Mumbai,Maharashtra,"Shree Simandhar Towers, Mahalaxmi West, Mumbai",13
"sion_east,_near_sion_hospital,_mumbai","Sion East, Near Sion Hospital, Mumbai",Volttic,46.195137,46.195137,0.96,47.87752356,1,Afternoon,Sunday,19.032,72.8597,Mumbai,Maharashtra,"Sion East, Near Sion Hospital, Mumbai",8
"spectra,_high_st,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",ChargeZone,70.62045542,70.62045542,3.85,18.33554746,4,Morning,Monday,19.11637,72.91086,Mumbai,Maharashtra,"Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12
"spectra,_high_st,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",Jio-bp Pulse,22.01644361,22.01644361,0.53,41.19625064,4,Morning,Monday,19.11637,72.91086,Mumbai,Maharashtra,"Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12
"spectra,_high_st,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",Kazam,47.67827375,47.67827375,1.26,37.74994618,4,Morning,Monday,19.11637,72.91086,Mumbai,Maharashtra,"Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12
"spectra,_high_st,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",Volttic,13.58796474,13.58796474,0.33,40.81172935,4,Morning,Monday,19.11637,72.91086,Mumbai,Maharashtra,"Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12
"station_rd,_parel_east,_parel,_mumbai_400014","Station Rd, Parel East, Parel, Mumbai 400014",Magenta,40.25719688,40.25719688,2.24,17.94739459,1,Afternoon,Friday,19.0079,72.8425,Mumbai,Maharashtra,"Station Rd, Parel East, Parel, Mumbai 400014",14
"taloja_midc,_navi_mumbai","Taloja MIDC, Navi Mumbai",Magenta,34.07799973,34.07799973,2.71,12.59762021,1,Night,Monday,19.0378,73.1318,Mumbai,Maharashtra,"Taloja MIDC, Navi Mumbai",0
"taloja_panchanand_station,_navi_mumbai","Taloja Panchanand Station, Navi Mumbai",Tata Power,63.62653233,63.62653233,6.37,9.986771923,1,Afternoon,Sunday,19.0494,73.1166,Mumbai,Maharashtra,"Taloja Panchanand Station, Navi Mumbai",1
"tata_power_dharavi_colony_labour_camp_dharavi_,matunga_,mumbai_400019","Tata Power Dharavi Colony labour camp dharavi ,Matunga ,Mumbai 400019",EV Dock,37.11856726,37.11856726,4.27,8.690646596,3,Morning,Monday,19.034402,72.85284,Mumbai,Maharashtra,"Tata Power Dharavi Colony labour camp dharavi ,Matunga ,Mumbai 400019",10
"tata_power_dharavi_colony_labour_camp_dharavi_,matunga_,mumbai_400019","Tata Power Dharavi Colony labour camp dharavi ,Matunga ,Mumbai 400019",EV Point,14.50345514,14.50345514,0.39,37.65992488,3,Morning,Monday,19.034402,72.85284,Mumbai,Maharashtra,"Tata Power Dharavi Colony labour camp dharavi ,Matunga ,Mumbai 400019",10
"tata_power_dharavi_colony_labour_camp_dharavi_,matunga_,mumbai_400019","Tata Power Dharavi Colony labour camp dharavi ,Matunga ,Mumbai 400019",Statiq,8.28243854,8.28243854,0.75,11.01799661,3,Morning,Monday,19.034402,72.85284,Mumbai,Maharashtra,"Tata Power Dharavi Colony labour camp dharavi ,Matunga ,Mumbai 400019",10
"technology_st,hirananadani_gardens,sainath_nagar,powai,mumbai,maharashtara_400076","TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",ATUM,26.99234408,26.99234408,0.58,46.58137118,6,Morning,Monday,19.11999443,72.9141036,Mumbai,Maharashtra,"TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",10
"technology_st,hirananadani_gardens,sainath_nagar,powai,mumbai,maharashtara_400076","TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",Ather,26.99234408,26.99234408,0.58,46.58137118,6,Morning,Monday,19.11999443,72.9141036,Mumbai,Maharashtra,"TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",10
"technology_st,hirananadani_gardens,sainath_nagar,powai,mumbai,maharashtara_400076","TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",ChargeZone,21.82050637,21.82050637,0.22,97.3422547,6,Morning,Monday,19.11999443,72.9141036,Mumbai,Maharashtra,"TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",10
"technology_st,hirananadani_gardens,sainath_nagar,powai,mumbai,maharashtara_400076","TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",EV Dock,69.44996148,69.44996148,1.41,49.41673269,6,Morning,Monday,19.11999443,72.9141036,Mumbai,Maharashtra,"TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",10
"technology_st,hirananadani_gardens,sainath_nagar,powai,mumbai,maharashtara_400076","TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",Magenta,21.82050637,21.82050637,0.22,97.3422547,6,Morning,Monday,19.11999443,72.9141036,Mumbai,Maharashtra,"TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",10
"technology_st,hirananadani_gardens,sainath_nagar,powai,mumbai,maharashtara_400076","TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",Volttic,69.44996148,69.44996148,1.41,49.41673269,6,Morning,Monday,19.11999443,72.9141036,Mumbai,Maharashtra,"TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",10
"teli_-_gali_road,_andheri_(east),_mumbai_-_400069","Teli - Gali Road, Andheri (East), Mumbai - 400069",Tata Power,20.46478094,20.46478094,1.1,18.59949061,1,Morning,Wednesday,19.11599,72.85018,Mumbai,Maharashtra,"Teli - Gali Road, Andheri (East), Mumbai - 400069",2
"thane_west_station,_thane","Thane West Station, Thane",Tata Power,52.90446367,52.90446367,3.4,15.57205559,1,Night,Saturday,19.1915,72.972,Mumbai,Maharashtra,"Thane West Station, Thane",2
"the_taj_mahal_palace,_colaba,_in_front_of_times_building_,_apollo_bandar,_colaba,_mumbai,_maharashtra_400001","The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",Ather,10.24188589,10.24188589,0.35,29.21621369,10,Evening,Friday,18.92279506,72.83351898,Mumbai,Maharashtra,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",7
"the_taj_mahal_palace,_colaba,_in_front_of_times_building_,_apollo_bandar,_colaba,_mumbai,_maharashtra_400001","The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",EV Dock,16.56106433,16.56106433,0.84,19.76909872,10,Evening,Friday,18.92279506,72.83351898,Mumbai,Maharashtra,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",7
"the_taj_mahal_palace,_colaba,_in_front_of_times_building_,_apollo_bandar,_colaba,_mumbai,_maharashtra_400001","The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",EV Point,71.28000416,71.28000416,1.75,40.61639923,10,Evening,Friday,18.92279506,72.83351898,Mumbai,Maharashtra,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",7
"the_taj_mahal_palace,_colaba,_in_front_of_times_building_,_apollo_bandar,_colaba,_mumbai,_maharashtra_400001","The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",Fortum,62.04623037,62.04623037,3.34,18.56265579,10,Evening,Friday,18.92279506,72.83351898,Mumbai,Maharashtra,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",7
"the_taj_mahal_palace,_colaba,_in_front_of_times_building_,_apollo_bandar,_colaba,_mumbai,_maharashtra_400001","The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",Jio-bp Pulse,123.4460073,61.72300363,4.79,14.26682758,10,Evening,Friday,18.92279506,72.83351898,Mumbai,Maharashtra,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",7
"the_taj_mahal_palace,_colaba,_in_front_of_times_building_,_apollo_bandar,_colaba,_mumbai,_maharashtra_400001","The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",Kazam,76.49931987,76.49931987,2.04,37.44551098,10,Evening,Friday,18.92279506,72.83351898,Mumbai,Maharashtra,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",7
"the_taj_mahal_palace,_colaba,_in_front_of_times_building_,_apollo_bandar,_colaba,_mumbai,_maharashtra_400001","The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",Statiq,6.268235994,6.268235994,9.358943706,26.50712322,10,Evening,Friday,18.92279506,72.83351898,Mumbai,Maharashtra,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",7
"the_taj_mahal_palace,_colaba,_in_front_of_times_building_,_apollo_bandar,_colaba,_mumbai,_maharashtra_400001","The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",Tata Power,132.7100956,66.35504781,3.145,28.0730914,10,Evening,Friday,18.92279506,72.83351898,Mumbai,Maharashtra,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",7
"tilak_nagar_railway_station,_mumbai","Tilak Nagar Railway Station, Mumbai",Tata Power,122.2720052,61.13600258,2.36,29.67576312,2,Evening,Thursday,19.0734,72.8892,Mumbai,Maharashtra,"Tilak Nagar Railway Station, Mumbai",11
"ttc_industrial_area,_midc_industrial_area,_sanpada,_navi_mumbai","TTC Industrial Area, MIDC Industrial Area, Sanpada, Navi Mumbai",EV Point,69.16916706,69.16916706,12.45,5.557358509,1,Afternoon,Wednesday,19.06870454,73.02298692,Mumbai,Maharashtra,"TTC Industrial Area, MIDC Industrial Area, Sanpada, Navi Mumbai",4
"ulhasnagar_station,_mumbai_region","Ulhasnagar Station, Mumbai Region",Statiq,60.29106084,30.14553042,1.625,15.68846335,2,Morning,Monday,19.2336,73.1353,Mumbai,Maharashtra,"Ulhasnagar Station, Mumbai Region",2
"unit_20-22,_laxmi_woollen_mill,_opposite_blue_loft,_dr_e_moses_marg,_off,_shakti_mills_ln,_mahalakshmi,_mumbai","Unit 20-22, Laxmi Woollen Mill, Opposite Blue Loft, Dr E Moses Marg, Off, Shakti Mills Ln, Mahalakshmi, Mumbai",ChargeZone,21.7953825,21.7953825,0.58,37.7362187,4,Afternoon,Sunday,18.989356,72.825234,Mumbai,Maharashtra,"Unit 20-22, Laxmi Woollen Mill, Opposite Blue Loft, Dr E Moses Marg, Off, Shakti Mills Ln, Mahalakshmi, Mumbai",9
"unit_20-22,_laxmi_woollen_mill,_opposite_blue_loft,_dr_e_moses_marg,_off,_shakti_mills_ln,_mahalakshmi,_mumbai","Unit 20-22, Laxmi Woollen Mill, Opposite Blue Loft, Dr E Moses Marg, Off, Shakti Mills Ln, Mahalakshmi, Mumbai",EV Dock,23.99396127,23.99396127,0.73,32.93397056,4,Afternoon,Sunday,18.989356,72.825234,Mumbai,Maharashtra,"Unit 20-22, Laxmi Woollen Mill, Opposite Blue Loft, Dr E Moses Marg, Off, Shakti Mills Ln, Mahalakshmi, Mumbai",9
"unit_20-22,_laxmi_woollen_mill,_opposite_blue_loft,_dr_e_moses_marg,_off,_shakti_mills_ln,_mahalakshmi,_mumbai","Unit 20-22, Laxmi Woollen Mill, Opposite Blue Loft, Dr E Moses Marg, Off, Shakti Mills Ln, Mahalakshmi, Mumbai",EVteQ,75.62248861,75.62248861,4.5,16.79147373,4,Afternoon,Sunday,18.989356,72.825234,Mumbai,Maharashtra,"Unit 20-22, Laxmi Woollen Mill, Opposite Blue Loft, Dr E Moses Marg, Off, Shakti Mills Ln, Mahalakshmi, Mumbai",9
